age,weight(kg),height(m),gender,BMR,activity_level,calories_to_maintain_weight
16,48.764808863347454,1.620493613546261,1,1323.426,1.5,1985.139
15,53.11925492017614,1.5902895245467106,0,1486.879,1.9,2825.0701
17,53.3746696731394,1.5930992442880945,0,1478.183,1.9,2808.5477
16,47.76872708173188,1.6198665650747706,1,1313.757,1.9,2496.1383
15,51.6610641660729,1.607391660497226,1,1353.703,1.5,2030.5545
16,53.62452468764048,1.596890537288996,0,1490.301,1.9,2831.5719
15,51.20018423475256,1.5942411759257806,1,1347.043,1.5,2020.5645
15,47.63608086864293,1.6231385922418662,1,1317.74,1.3,1713.062
15,53.51571471416327,1.5945734852466853,0,1494.452,1.2,1793.3424
16,50.15685039825696,1.607232691903083,0,1447.965,1.9,2751.1335
15,53.3107606725572,1.61831862187467,1,1371.397,1.9,2605.6543
16,53.8891724368983,1.6023192654230434,1,1369.53,1.3,1780.389
14,51.944989413024274,1.5912598124321924,1,1358.386,1.5,2037.579
16,48.11205673032684,1.605160681972908,0,1418.916,1.7,2412.1572
17,52.529986485598855,1.6231243766887054,0,1481.623,1.9,2815.0837
15,47.87160702295914,1.602406113401905,0,1421.044,1.7,2415.7748
15,52.14630378534802,1.6077159465413673,0,1482.262,1.5,2223.393
15,51.45577039406484,1.6081700831957884,1,1351.864,1.5,2027.796
15,51.03381362357234,1.5889895095327329,1,1344.553,1.9,2554.6507
17,49.56497244568231,1.6108109104781083,0,1434.846,1.5,2152.269
15,53.855335368305234,1.6114954174301772,0,1507.566,1.9,2864.3754
15,48.14735858349837,1.597416502774448,1,1318.275,1.7,2241.0675
15,47.69122588443375,1.6053376590106485,1,1315.243,1.5,1972.8645
15,51.18531167263925,1.613231704375331,0,1471.855,1.9,2796.5245
14,54.16580701294496,1.5962720052206791,0,1511.008,1.7,2568.7136
15,51.68699143976964,1.6044187981500109,1,1353.446,1.2,1624.1352
15,54.086106390212336,1.6173105122029208,0,1513.635,1.7,2573.1795
15,53.631726467247375,1.6019123344998596,0,1499.711,1.9,2849.4509
17,52.911850358681725,1.6000327160371868,0,1475.309,1.5,2212.9635
17,53.79081626640905,1.6006530103962937,0,1487.661,1.9,2826.5559
16,54.25127911516117,1.5955161146199832,0,1498.201,1.5,2247.3015
14,50.30254767616911,1.6136076946613989,0,1466.749,1.2,1760.0988
16,52.61711176165656,1.592501293394324,1,1355.649,1.9,2575.7330999999995
15,51.53057639966575,1.6207853585299052,0,1480.362,1.2,1776.4344
14,47.727986394171566,1.611950648127448,0,1430.649,1.2,1716.7787999999998
17,48.03768372759768,1.6069740385565274,0,1412.003,1.3,1835.6039
15,50.87651206093666,1.6201425426046006,1,1348.339,1.9,2561.8441
16,48.53566819204161,1.6030328648569032,0,1423.655,1.7,2420.2135
14,52.476056722621166,1.619680509143786,0,1499.562,1.2,1799.4743999999998
15,49.58517040610682,1.6125454554204957,1,1334.65,1.2,1601.5800000000002
16,50.80181110393732,1.5950310011127713,1,1338.653,1.5,2007.9795
15,50.77259381293135,1.593616390807902,0,1456.393,1.9,2767.1467
15,47.75258158234972,1.5989702013371532,1,1314.75,1.2,1577.7
14,49.05674367431795,1.6247316158026666,0,1455.243,1.5,2182.8645
14,54.363209326439,1.6114970417123688,0,1521.324,1.3,1977.7212
16,48.05939674775178,1.615365942066061,1,1315.782,1.2,1578.9383999999998
16,52.4155288859108,1.621936691228002,0,1486.261,1.9,2823.8959
15,50.0367559397301,1.611728701044981,0,1455.368,1.9,2765.1992
15,53.8878027322931,1.589495211060242,1,1372.037,1.2,1646.4444
15,49.06097052234544,1.591387421991208,0,1431.829,1.7,2434.1093
17,50.53636289917564,1.6023081215643946,1,1332.641,1.5,1998.9615
17,51.596373717151785,1.60811340876637,1,1343.804,1.9,2553.2276
15,50.57736578502728,1.6188439343555086,1,1345.246,1.5,2017.869
17,53.82392829667157,1.600072410984461,0,1487.824,1.9,2826.8656
16,53.59366572541124,1.5939540277733504,1,1365.271,1.3,1774.8523
17,49.390387939820144,1.6069372621583622,1,1322.427,1.5,1983.6405
15,48.17252458084419,1.613097235437051,1,1321.183,1.2,1585.4196
15,47.7660763185601,1.6201712292946882,0,1428.481,1.7,2428.4177
15,53.59616829716781,1.5876186074458285,1,1368.918,1.2,1642.7016
15,48.975049834901725,1.6118644946362737,0,1440.89,1.7,2449.513
15,49.59557638905699,1.615150169860564,0,1451.034,1.9,2756.9646
15,52.026770011319286,1.5895063844323305,0,1471.52,1.9,2795.888
15,52.74189337905191,1.6136823306248294,1,1365.148,1.9,2593.7812
15,48.44605899512377,1.6210706556719752,1,1325.164,1.3,1722.7132
16,48.01530361915386,1.618761768718518,1,1315.936,1.3,1710.7168
17,54.159467518260506,1.6049420391162392,1,1367.871,1.9,2598.9549
14,52.33970547494327,1.6228817699412943,1,1367.551,1.9,2598.3469
16,52.9738021250477,1.587616424296289,1,1358.243,1.5,2037.3645
14,49.9861918287576,1.6079486853406253,0,1459.585,1.5,2189.3775
15,52.53811765116253,1.605753389299822,1,1361.844,1.3,1770.3972
16,53.53960863951183,1.6109127043367732,1,1367.635,1.2,1641.162
14,51.23404148073554,1.6068009795374865,1,1354.203,1.3,1760.4639
15,48.8977257015666,1.602874239334798,1,1326.407,1.5,1989.6105
16,53.19207971617104,1.5914698620273866,0,1481.666,1.2,1777.9992
15,49.25399974930179,1.6206149131724394,1,1332.843,1.2,1599.4116
16,50.527420393560455,1.607284176650664,0,1453.068,1.9,2760.8292
16,54.39330453462884,1.592304290187396,0,1498.54,1.5,2247.81
16,53.55737565977002,1.6179012325976885,1,1368.994,1.3,1779.6922
15,51.75321659532735,1.6072364824769796,0,1476.637,1.9,2805.6103
17,49.11821478296443,1.625346079781556,1,1322.944,1.7,2249.0048
15,52.72887585247168,1.6086969068763255,1,1364.176,1.9,2591.9344
16,50.962247355556656,1.6115179402338435,0,1461.142,1.5,2191.713
15,50.24145062037507,1.596754880486725,0,1450.685,1.9,2756.3015
14,47.83706027718272,1.6251965981310048,0,1438.766,1.2,1726.5192
17,47.71325771605997,1.6242436985253048,1,1309.269,1.9,2487.6111
14,50.21908477194216,1.616256130289803,1,1346.067,1.5,2019.1005
15,47.95744429036956,1.613296409280494,1,1319.152,1.7,2242.5584
16,53.02522515935017,1.590811208526692,0,1479.051,1.2,1774.8611999999998
15,54.11082600318569,1.598674230026123,1,1375.739,1.9,2613.9041
14,52.90646823065912,1.591599608397125,0,1491.418,1.9,2833.6941999999995
16,52.02101924898989,1.6253036544943995,1,1355.503,1.2,1626.6036
16,52.13221231135334,1.607392317909657,0,1475.107,1.5,2212.6605
17,52.838253632572346,1.6089203392656772,1,1355.864,1.5,2033.796
14,52.76679259444791,1.6210815557414289,0,1504.246,1.2,1805.0952
15,48.616806180851945,1.6052608338760277,0,1432.681,1.7,2435.5577
15,53.09482248640344,1.6179970433280644,0,1500.398,1.3,1950.5174
15,51.30382518228252,1.598421243125818,1,1348.748,1.9,2562.6212
16,50.78502791991857,1.589594103276753,0,1447.752,1.9,2750.7288
15,48.07677517876391,1.598251415830246,0,1421.778,1.3,1848.3114
14,51.909662675714046,1.5997980096030462,1,1359.498,1.5,2039.247
15,51.99830708560109,1.6251075242975392,0,1488.931,1.5,2233.3965
15,48.08102875722055,1.5904554971469085,0,1417.938,1.3,1843.3194
16,49.922414471428205,1.5892579092238606,0,1435.766,1.7,2440.8022
14,50.437545774760174,1.6116858115580313,0,1467.637,1.2,1761.1644
15,53.78594897802148,1.5954310598055537,0,1498.583,1.5,2247.8745
16,48.34779319119954,1.6137792342507795,1,1318.281,1.7,2241.0777
14,52.33388368111429,1.6005914214801662,0,1488.07,1.2,1785.684
14,48.10490877521929,1.6220774734165078,0,1440.876,1.5,2161.314
14,48.18067582369986,1.6232814366847488,0,1442.516,1.2,1731.0192
15,48.05162659475755,1.6066065468614572,0,1425.611,1.7,2423.5387
17,49.54691531595449,1.6119701198328225,0,1435.178,1.5,2152.7670000000003
15,54.21284195056365,1.5985857443704854,0,1506.009,1.9,2861.4171
16,51.02750317685991,1.617511231648027,0,1465.032,1.2,1758.0384
15,53.14342067985844,1.6081729003624607,1,1368.066,1.9,2599.3254
16,50.89718839604264,1.6206095096763038,1,1343.917,1.5,2015.8755
15,51.7468223596103,1.593338628413645,1,1352.137,1.9,2569.0603
15,52.860491587692486,1.6118350815108085,0,1494.106,1.9,2838.8014
16,48.357353816538165,1.6125802623668903,0,1425.986,1.7,2424.1762000000003
15,51.77710933156557,1.614889689756554,1,1356.091,1.5,2034.1365
16,51.67576353435759,1.5990810799452528,0,1464.699,1.9,2782.9281
14,51.85455371197512,1.6098545146102934,0,1486.135,1.2,1783.362
16,52.09777379268801,1.6096733743313865,0,1475.776,1.2,1770.9312
16,49.7981476204585,1.6226498533676617,0,1450.76,1.9,2756.444
16,49.79547502149936,1.5879381821409893,1,1327.786,1.2,1593.3432
15,48.45563840840094,1.617276960796438,1,1324.611,1.5,1986.9165000000005
16,52.96815478316584,1.588477870589147,1,1358.336,1.2,1630.0032
15,51.64752961246009,1.617313437725701,1,1355.26,1.3,1761.838
14,51.989145811909125,1.5996399492210187,1,1360.235,1.2,1632.282
14,48.35757654228285,1.6088453767910549,0,1437.721,1.5,2156.5815
15,51.0879166723134,1.6067387704741334,1,1348.09,1.5,2022.135
17,50.07654167167525,1.5939324325714472,1,1326.803,1.5,1990.2045000000005
15,48.70884319825244,1.5914769564672149,0,1427.05,1.7,2425.985
16,49.40518783115471,1.5902877088527847,1,1324.439,1.2,1589.3268
16,51.464870224021695,1.6061981674425532,0,1465.368,1.2,1758.4416
15,52.28991628905712,1.5936306352730265,1,1357.4,1.3,1764.62
14,52.23767833782356,1.60265994822109,1,1363.134,1.3,1772.0742
14,53.30790288901951,1.6069265810310185,0,1504.582,1.7,2557.7894
15,52.340164515868,1.6066526075757497,1,1360.097,1.2,1632.1164
15,47.85153741652841,1.5904926331816054,0,1414.812,1.7,2405.1804
16,50.56020722247602,1.62396133883954,0,1461.856,1.2,1754.2272
16,48.26108348533479,1.6116789722545182,0,1424.216,1.7,2421.1672
14,48.54427533544811,1.616039744848662,1,1329.952,1.5,1994.928
15,50.87815874778725,1.616782995478614,1,1347.783,1.5,2021.6745
16,52.42507202557723,1.6045691828357282,0,1477.708,1.2,1773.2496
15,50.34540989722704,1.6255066907166502,0,1466.485,1.2,1759.782
14,50.88676071810797,1.6112475858773336,1,1351.625,1.5,2027.4375
15,53.42849655500476,1.622123771893814,0,1507.032,1.2,1808.4384
15,47.83009589267792,1.5912312587961404,1,1314.178,1.2,1577.0136
17,50.74481088836868,1.592576837625589,1,1332.988,1.2,1599.5856
16,52.5224796839512,1.619582488098849,0,1486.549,1.9,2824.4431
14,51.37425060945205,1.6013081412620074,1,1354.615,1.9,2573.7685
15,51.235874187382784,1.6001391075685802,1,1348.388,1.9,2561.9372
16,49.42237376298368,1.6022022644508662,0,1435.388,1.5,2153.082
16,49.9859987655789,1.620702047104022,0,1452.359,1.5,2178.5385
14,54.215862229162205,1.6165053615322171,0,1521.81,1.3,1978.353
14,51.16058877269708,1.6110743936396874,0,1477.237,1.2,1772.6844
14,53.58392943675859,1.6237454301807377,0,1516.773,1.2,1820.1276
16,48.643593791948,1.5903036754970317,0,1418.769,1.3,1844.3997
15,48.58819234719495,1.610374188815017,0,1434.845,1.5,2152.2675
16,52.139898548223485,1.5939500024663107,0,1468.492,1.9,2790.1348
16,54.34047778378548,1.587712740410743,0,1495.521,1.2,1794.6252
15,51.21359180665728,1.5906576729720756,0,1460.955,1.2,1753.146
14,50.912786121990685,1.6101233216255024,1,1351.684,1.2,1622.0208
16,54.32680085153189,1.6218948262556818,0,1512.425,1.3,1966.1525
15,53.70873703328151,1.6134993189722409,0,1506.559,1.9,2862.4621
14,48.90081645873693,1.617609249410635,0,1449.546,1.9,2754.1374
15,48.86763906552184,1.624633234523425,1,1329.817,1.5,1994.7255
16,48.1455413125991,1.588607824393439,1,1312.061,1.7,2230.5037
16,50.767114259210345,1.5897258835843866,1,1337.418,1.2,1604.9016
15,54.06911037081533,1.602279701173647,1,1375.951,1.3,1788.7363
16,52.87307098138186,1.620552218908741,1,1362.875,1.3,1771.7375
15,51.24812559545659,1.588250360189573,1,1346.485,1.2,1615.782
15,52.07898421642647,1.5898044804601046,0,1472.384,1.5,2208.576
15,54.01135104769872,1.6016085934354456,1,1375.282,1.3,1787.8666
17,52.56751003212692,1.5923927975083465,1,1350.455,1.9,2565.8645
16,47.94895090686436,1.5981150522814571,1,1311.789,1.5,1967.6835
14,50.82567259919172,1.5956326476616822,1,1348.384,1.9,2561.9296
17,51.39993234908993,1.5989986129937672,1,1340.369,1.5,2010.5535
15,48.6743549407787,1.6014869710897883,1,1324.027,1.2,1588.8324
15,53.96328196490495,1.6225236787291537,0,1514.559,1.2,1817.4708
14,50.40513732705486,1.6239126900478185,0,1473.307,1.9,2799.2833
14,48.432267223023246,1.623026677056882,1,1330.064,1.3,1729.0832000000005
16,52.820112959689226,1.613344858537524,1,1361.142,1.5,2041.713
15,48.47757877933088,1.5982145364786016,0,1427.25,1.7,2426.325
15,51.84017656145474,1.6095670131531756,1,1355.792,1.9,2576.0048
16,53.73734138845396,1.5893319364573997,1,1365.865,1.9,2595.1435
15,51.87328518232906,1.58929362595564,0,1469.311,1.5,2203.9665
15,52.9770456019913,1.616650187973511,1,1367.91,1.9,2599.029
14,48.69568851611623,1.6155079110867758,0,1445.685,1.5,2168.5275
15,54.28780720404017,1.5876677636378933,1,1375.566,1.9,2613.5754
14,52.43625907036423,1.6070051632707434,1,1365.779,1.2,1638.9348
17,54.39321588694611,1.609625577403545,0,1500.4,1.9,2850.76
14,50.829257794780126,1.6110107371563906,1,1351.033,1.5,2026.5495
15,52.791639187962616,1.6155146188804108,1,1365.937,1.2,1639.1244
14,53.02859698888962,1.588206912041379,1,1368.27,1.2,1641.924
15,52.575640492190566,1.5949896629997704,0,1481.781,1.5,2222.6715
15,51.70230479700734,1.6006049640036832,1,1352.945,1.2,1623.534
15,47.88733702414197,1.6236037777019123,0,1431.858,1.3,1861.4154
15,48.296074998646674,1.6216170493960178,1,1323.817,1.3,1720.9621
17,54.1160426166237,1.5897167520427289,1,1364.866,1.3,1774.3258
17,51.89481178263458,1.604625310971908,0,1463.672,1.5,2195.508
14,53.63997341749455,1.5997031536223156,0,1505.519,1.3,1957.1747
17,53.88036160215307,1.596736156225857,1,1363.797,1.9,2591.2143
15,47.814445446821615,1.612237557220041,0,1425.177,1.3,1852.7301
14,51.121860590187005,1.614791567720578,1,1354.484,1.9,2573.5196
16,53.276078316581945,1.6032350080924511,1,1363.8,1.3,1772.94
15,50.94578988500332,1.622542642964337,0,1473.229,1.5,2209.8435
16,50.921994731317255,1.6127309883792855,1,1342.815,1.5,2014.2225
15,52.3965228504807,1.5997421935605367,1,1359.463,1.5,2039.1945
15,50.40396280909744,1.615221487431213,0,1462.145,1.5,2193.2175
16,52.680357003180006,1.5934835505695828,1,1356.424,1.2,1627.7088
17,49.28083557399823,1.588920468494617,1,1318.313,1.7,2241.1321000000003
16,52.02632646532164,1.6030975761238264,0,1471.509,1.5,2207.2635
16,50.58714428757752,1.616380523420653,0,1458.434,1.2,1750.1208
15,51.77226862229121,1.6239688164633392,0,1485.264,1.9,2822.0016
15,52.3461961495729,1.6183092658360578,1,1362.136,1.9,2588.0584
16,52.51381397310005,1.60058191327434,1,1356.032,1.5,2034.048
15,52.1930207310394,1.620531153415948,0,1489.31,1.2,1787.1719999999998
14,48.09998300197539,1.6196608074167698,1,1326.302,1.3,1724.1926
14,49.40101791946402,1.599155579953405,1,1335.306,1.2,1602.3672
15,51.54229472086535,1.5918957307254185,1,1349.928,1.9,2564.8632
17,49.14363035705653,1.5926886195771208,1,1317.636,1.7,2239.9812
15,49.56444171484215,1.6092019588741235,1,1333.883,1.2,1600.6596
14,52.71584773047005,1.614519722238208,0,1500.267,1.7,2550.4539
14,49.80344487975225,1.615704235669605,0,1460.959,1.9,2775.8221
16,48.57187064028503,1.6000476348809554,0,1422.658,1.3,1849.4554
15,48.69729706458505,1.600198475155283,1,1324.028,1.5,1986.042
14,52.69287035024672,1.5919739667966035,1,1365.687,1.3,1775.3931
16,52.80877634365788,1.6058960008111067,0,1483.628,1.5,2225.442
15,52.31787736194485,1.6018049118103672,1,1359.058,1.3,1766.7754
17,54.23699256501667,1.6040391412039217,0,1495.466,1.9,2841.3854
17,48.2330754950482,1.616229730745421,0,1419.308,1.3,1845.1004
15,50.69527701419009,1.6173817540890294,1,1346.13,1.2,1615.356
16,48.10740721126177,1.5894410498331015,1,1311.836,1.5,1967.754
16,52.07007657942234,1.5919636785314597,1,1350.307,1.5,2025.4605
15,53.86850008010512,1.617734749558425,0,1510.866,1.9,2870.6454
15,53.98614656732044,1.6087273373612778,0,1507.974,1.7,2563.5558
16,52.90290618656567,1.6013504970741892,1,1359.897,1.2,1631.8764
16,52.675976550910825,1.618348672970901,1,1360.609,1.2,1632.7307999999998
15,52.72962317063668,1.6215799466427447,1,1366.373,1.2,1639.6476
16,48.7619239693844,1.616802871202622,0,1433.64,1.7,2437.188
15,50.25591903308683,1.6194505804000263,0,1462.231,1.5,2193.3465
17,52.27952358194441,1.596325749177335,0,1464.792,1.9,2783.1048
16,51.24192488597204,1.605894291540883,1,1344.725,1.9,2554.9774999999995
16,53.08520196196941,1.597929219975222,0,1483.432,1.2,1780.1184
15,48.47778527844396,1.5934742889017288,1,1320.777,1.2,1584.9324
15,50.00719446198684,1.5978806634006442,1,1336.209,1.2,1603.4508
17,52.91936946576848,1.614781490888756,0,1482.786,1.9,2817.2934
16,49.65481382076869,1.6059093956453987,1,1329.491,1.5,1994.2365
14,53.66566585064878,1.604123185930713,1,1377.091,1.9,2616.4729
16,48.26645675046812,1.615979095189102,1,1317.874,1.7,2240.3858
17,52.15496477820362,1.603383293762342,1,1348.363,1.3,1752.8719
16,48.55316758598881,1.5937682510143765,0,1419.263,1.7,2412.7471
14,51.018153130120126,1.6161996908881666,1,1353.728,1.9,2572.0832
15,49.52212547266046,1.589580699078278,0,1437.243,1.7,2443.3131
14,52.164836899506255,1.597380148804337,1,1361.537,1.9,2586.9203
16,54.19579907713256,1.6139159965455006,0,1506.64,1.9,2862.616
14,51.12571344054706,1.6198971038271688,1,1355.389,1.9,2575.2391
15,53.6953456027228,1.608296202958904,0,1503.774,1.9,2857.1705999999995
14,48.856899808772354,1.611810953417599,1,1332.234,1.2,1598.6808
15,50.78957762208899,1.6023650902085076,1,1344.482,1.2,1613.3783999999998
14,54.138053418555145,1.6232659490170616,1,1384.881,1.7,2354.2977
15,47.64522610809522,1.6055777719258773,0,1419.528,1.2,1703.4336
15,53.20845844954628,1.5985601590180891,0,1492.236,1.2,1790.6832000000002
15,53.17939224953663,1.6189273633938073,0,1502.021,1.7,2553.4357
16,51.96080772316196,1.604100098144191,0,1471.113,1.5,2206.6695
15,51.90775884976641,1.6245631066365982,1,1358.99,1.5,2038.485
15,51.65694107772928,1.595151996196425,1,1351.582,1.2,1621.8984
17,52.382743496647485,1.606936185890415,1,1351.153,1.9,2567.1907
16,53.98730258153884,1.6146636671280488,0,1504.158,1.7,2557.0686
15,53.98432662123022,1.6247706053994968,0,1515.971,1.7,2577.1507
15,50.97455063865091,1.616279508819056,0,1470.491,1.9,2793.9329
14,50.646787214807965,1.6137837808120632,1,1349.752,1.3,1754.6776
14,48.16259205965324,1.597149548076122,0,1429.202,1.7,2429.6434
15,53.74653335980969,1.6168428895842923,0,1508.749,1.7,2564.8733
14,54.296816236479806,1.6066211501379526,1,1383.575,1.3,1798.6475
15,49.04496587229959,1.595038326397308,0,1433.435,1.5,2150.1525
14,51.6113663866765,1.6118185854645857,1,1358.678,1.9,2581.4882
17,47.92851596192104,1.612241731513838,0,1413.142,1.7,2402.3414
16,47.90206180144557,1.6175563162605078,1,1314.644,1.2,1577.5728
15,48.69999112669117,1.6198586746601138,1,1327.396,1.5,1991.094
16,51.43006151072588,1.6089983926549754,0,1466.291,1.9,2785.9529
16,51.32648230498401,1.5927529587673226,0,1456.749,1.9,2767.8231
15,51.30501618973172,1.61734850541176,0,1475.553,1.5,2213.3295000000003
15,52.38338889632769,1.607602026571263,1,1360.673,1.3,1768.8749
16,52.71745433991111,1.6210857313873717,1,1361.472,1.3,1769.9136
17,48.50949109997612,1.599162266425037,1,1312.649,1.7,2231.5033
16,51.6384888181324,1.5968678314453548,1,1346.997,1.2,1616.3964
17,53.29165168631899,1.6106548742661964,1,1360.511,1.5,2040.7665
17,51.65695463950016,1.587814553034383,0,1452.008,1.5,2178.012
16,47.9696677363519,1.618971053789222,1,1315.534,1.3,1710.1942
16,48.116833209565335,1.6017364599458788,0,1417.269,1.7,2409.3573
14,52.38222948266527,1.5939759483355402,1,1363.045,1.5,2044.5675
16,51.75568826658365,1.6082727691883116,1,1350.061,1.2,1620.0731999999998
14,53.76824500686019,1.6114472567211178,0,1513.149,1.7,2572.3533
15,48.64823505032936,1.6159911540127994,0,1438.476,1.7,2445.4092
17,48.01604926363228,1.6197433443615694,0,1418.092,1.7,2410.7564
15,51.06614420667939,1.6110094144967206,0,1469.111,1.2,1762.9332000000002
16,52.59632809114608,1.6221283479366029,0,1488.834,1.2,1786.6008
17,52.88138945868936,1.5908387033275389,1,1353.204,1.5,2029.806
16,52.69372973095739,1.6176872145183696,1,1360.667,1.9,2585.2672999999995
14,51.90977089172248,1.599060890370149,1,1359.374,1.5,2039.061
16,50.08609503604176,1.598868255236899,1,1332.434,1.2,1598.9208
17,48.563869669173336,1.6207137450834423,0,1426.082,1.3,1853.9066000000005
16,48.98491994997117,1.6152368943973203,1,1324.646,1.2,1589.5752
15,53.95587225954493,1.5922720532022323,0,1499.331,1.2,1799.1971999999998
15,51.73885216601238,1.5981988786313115,1,1352.887,1.9,2570.4853
16,53.13449448163584,1.593709990356558,1,1360.822,1.3,1769.0685999999998
16,47.9697801832485,1.6023475270963032,0,1415.56,1.3,1840.228
17,51.79792633865115,1.5877468329148718,1,1342.277,1.9,2550.3263
15,49.193782471537325,1.622281788773447,0,1449.096,1.5,2173.644
14,50.44199848411552,1.5936781637218016,1,1344.368,1.5,2016.552
15,49.21167217793101,1.6183470416585872,0,1447.373,1.5,2171.0595000000003
15,52.596423101424456,1.6000355805444648,0,1484.589,1.2,1781.5068
16,51.34042319783331,1.601479072342422,1,1344.92,1.5,2017.38
17,54.00492604719628,1.5901727021830705,0,1485.354,1.2,1782.4248
16,54.01680519191677,1.590208818038138,1,1368.697,1.3,1779.3061
14,47.958242517282514,1.607262575640343,1,1322.834,1.7,2248.8178000000003
15,49.27825196427992,1.595873347182999,1,1328.87,1.2,1594.6439999999998
15,48.52106889933114,1.6187471239491504,1,1325.489,1.5,1988.2335
15,53.11326296673994,1.6217834742684651,0,1502.543,1.3,1953.3059
14,52.96842520277795,1.5974703249823397,0,1495.203,1.2,1794.2436
16,51.53725669519894,1.6227829749733114,0,1474.652,1.2,1769.5824
15,52.729455238378,1.6186730701942336,1,1365.877,1.2,1639.0523999999998
15,48.58893637543447,1.5926249666675838,0,1425.981,1.7,2424.1677
15,52.9667806144864,1.5951235340734875,1,1364.152,1.9,2591.8888
16,52.97525525023418,1.5880316778997563,0,1476.977,1.9,2806.2563
15,52.11021360601937,1.5925993487776409,1,1355.5,1.2,1626.6
15,51.23326429665772,1.5896299648876806,0,1460.711,1.9,2775.3509
16,51.79946133848998,1.6063454961149022,1,1350.154,1.2,1620.1848
16,51.31317503423911,1.6231096287609046,0,1471.745,1.5,2207.6175
17,49.45879397362785,1.6174156469560976,0,1436.693,1.5,2155.0395
15,49.465788481459775,1.6016870514440298,1,1331.658,1.5,1997.487
16,52.10986231812118,1.605349674280376,0,1473.78,1.9,2800.182
17,51.21830698794681,1.6146567374617844,0,1459.419,1.2,1751.3028000000002
17,47.78615687087568,1.6217963822477957,0,1415.969,1.2,1699.1628
16,52.75855009321119,1.6073115741935595,1,1359.525,1.2,1631.43
17,53.480968766608754,1.5965653808462414,0,1481.372,1.5,2222.058
15,49.51076435392772,1.6140555588762977,0,1449.325,1.9,2753.7175
16,48.1587121998935,1.6088355235573382,1,1315.626,1.2,1578.7512
14,52.131396216825735,1.6016617358670948,1,1361.944,1.3,1770.5272
14,49.79561607485572,1.603846389604092,1,1339.892,1.2,1607.8704
14,51.89029691722119,1.6020620853336882,0,1482.728,1.2,1779.2736
17,52.16491091052612,1.6220451953638912,1,1351.631,1.5,2027.4465
15,49.2486943783242,1.5901787354792294,1,1327.618,1.5,1991.427
14,50.596484716572206,1.6238276749307472,0,1475.886,1.5,2213.829
17,51.02329237042062,1.6080962447769755,1,1338.3,1.5,2007.45
14,50.54136067373448,1.608138030776309,1,1347.781,1.3,1752.1153
16,50.72099889549063,1.595954450270337,0,1450.055,1.9,2755.1045
16,48.7295979529783,1.593020157166814,1,1318.418,1.2,1582.1015999999995
15,52.07396407432379,1.5964037832789306,1,1355.799,1.5,2033.6985
16,52.581097396133295,1.5989396218366818,1,1356.398,1.5,2034.597
14,50.47095942256007,1.6093255192717644,1,1347.307,1.5,2020.9605
15,50.26676339583798,1.6150224268175668,0,1460.166,1.5,2190.249
16,52.17215784675072,1.5904802919167638,1,1351.034,1.2,1621.2408
17,50.9257820706156,1.6024524260223634,0,1449.309,1.9,2753.6871
16,53.73258293348767,1.6229188334485805,1,1371.529,1.9,2605.9051
16,47.62716589873127,1.5980348331423224,0,1408.71,1.3,1831.323
14,53.18114899875104,1.6038617067076706,0,1501.313,1.2,1801.5756
16,54.06686536462864,1.5902942844037833,0,1493.063,1.2,1791.6756
16,53.7447224108141,1.5980742072401757,1,1367.422,1.3,1777.6486
16,47.67814980147863,1.592026560761801,0,1406.404,1.3,1828.3252
17,54.35036307514862,1.620248680783042,0,1505.124,1.7,2558.7108
17,53.50340793769911,1.6175420542871013,1,1363.715,1.5,2045.5725
16,47.66809757557638,1.6181085546549792,0,1419.307,1.7,2412.8219
16,51.16539377912125,1.6079703270678458,0,1462.151,1.5,2193.2265
16,53.80013879004535,1.5988919148567615,0,1493.708,1.5,2240.562
16,48.190515069168455,1.6045085647991122,0,1419.664,1.7,2413.4288
15,49.19873655438118,1.591247868155078,1,1327.32,1.5,1990.98
16,49.74920507206495,1.6203997394363483,1,1332.86,1.5,1999.29
16,54.0407119485238,1.6167634428390565,1,1373.441,1.3,1785.4733
16,52.65012297117564,1.5911891735310817,1,1355.743,1.5,2033.6145
16,52.96019660314943,1.610749809114514,1,1362.045,1.3,1770.6585000000002
14,54.12522477481668,1.6146138924862776,0,1519.623,1.3,1975.5099
15,47.94482038560586,1.6251848625071812,1,1321.052,1.2,1585.2623999999998
16,53.515847658548566,1.6200324799634636,1,1368.958,1.9,2601.0202
16,52.67220216354605,1.6032865816326527,1,1358.012,1.5,2037.018
15,49.726926408230064,1.6204358349200452,0,1455.477,1.5,2183.2155
16,53.23621115504377,1.6158681225614762,1,1365.565,1.3,1775.2345
16,51.16066259933997,1.5935500659098227,1,1341.846,1.2,1610.2152
15,52.82855341706262,1.5924836954748949,1,1362.376,1.9,2588.5144
15,50.52846609096342,1.5901408021379273,0,1451.31,1.9,2757.489
16,49.35646449089913,1.5972217281842125,1,1325.15,1.5,1987.725
15,52.59652936788781,1.6194461129526887,0,1494.296,1.9,2839.1624
15,52.609214931116696,1.6123492874528325,0,1490.921,1.5,2236.3815
17,49.92498523971853,1.6104343474574707,0,1439.589,1.7,2447.3013
17,50.46476637460403,1.5965180419586469,0,1440.026,1.5,2160.039
16,48.66584589612911,1.6068430162201028,0,1427.344,1.7,2426.4848
17,52.646032699646696,1.6139736334518116,0,1478.637,1.9,2809.4103
17,53.4936408152299,1.611959467065627,0,1489.243,1.5,2233.8645
