age,weight(kg),height(m),gender,BMI,BMR,calories_to_maintain_weight
14,51.6113663866765,1.6118185854645857,1,19.866119272130675,1358.678,2581.4882
17,47.92851596192104,1.612241731513838,0,18.438842949103385,1413.142,2402.3414
16,47.90206180144557,1.6175563162605078,1,18.3077674402626,1314.644,1577.5728
15,48.69999112669117,1.6198586746601138,1,18.55985718835701,1327.396,1991.094
16,51.43006151072588,1.6089983926549754,0,19.865789221367702,1466.291,2785.9529
16,51.32648230498401,1.5927529587673226,0,20.232272214495136,1456.749,2767.8231
15,51.30501618973172,1.61734850541176,0,19.613387372523693,1475.553,2213.3295000000003
15,52.38338889632769,1.607602026571263,1,20.26919502107789,1360.673,1768.8749
16,52.71745433991111,1.6210857313873717,1,20.06053282954059,1361.472,1769.9136
17,48.50949109997612,1.599162266425037,1,18.96887834364104,1312.649,2231.5033
16,51.6384888181324,1.5968678314453548,1,20.25049203322204,1346.997,1616.3964
17,53.29165168631899,1.6106548742661964,1,20.542542693782934,1360.511,2040.7665
17,51.65695463950016,1.587814553034383,0,20.489400102775072,1452.008,2178.012
16,47.9696677363519,1.618971053789222,1,18.30157822744932,1315.534,1710.1942
16,48.116833209565335,1.6017364599458788,0,18.754906951153533,1417.269,2409.3573
14,52.38222948266527,1.5939759483355402,1,20.61676168635813,1363.045,2044.5675
16,51.75568826658365,1.6082727691883116,1,20.00961216599548,1350.061,1620.0731999999998
14,53.76824500686019,1.6114472567211178,0,20.70587893638636,1513.149,2572.3533
15,48.64823505032936,1.6159911540127994,0,18.62898232088636,1438.476,2445.4092
17,48.01604926363228,1.6197433443615694,0,18.30180886616205,1418.092,2410.7564
15,51.06614420667939,1.6110094144967206,0,19.67600437968585,1469.111,1762.9332000000002
16,52.59632809114608,1.6221283479366029,0,19.98872061407281,1488.834,1786.6008
17,52.88138945868936,1.5908387033275389,1,20.8953938312697,1353.204,2029.806
16,52.69372973095739,1.6176872145183696,1,20.13584379641168,1360.667,2585.2672999999995
14,51.90977089172248,1.599060890370149,1,20.301078433619587,1359.374,2039.061
16,50.08609503604176,1.598868255236899,1,19.59258833223407,1332.434,1598.9208
17,48.563869669173336,1.6207137450834423,0,18.488456433908524,1426.082,1853.9066000000005
16,48.98491994997117,1.6152368943973203,1,18.775432533309885,1324.646,1589.5752
15,53.95587225954493,1.5922720532022323,0,21.281594923698204,1499.331,1799.1971999999998
15,51.73885216601238,1.5981988786313115,1,20.256068004971976,1352.887,2570.4853
16,53.13449448163584,1.593709990356558,1,20.919820940100664,1360.822,1769.0685999999998
16,47.9697801832485,1.6023475270963032,0,18.683330633544525,1415.56,1840.228
17,51.79792633865115,1.5877468329148718,1,20.547068247183905,1342.277,2550.3263
15,49.193782471537325,1.622281788773447,0,18.69207997432208,1449.096,2173.644
14,50.44199848411552,1.5936781637218016,1,19.860539452213622,1344.368,2016.552
15,49.21167217793101,1.6183470416585872,0,18.78991458007746,1447.373,2171.0595000000003
15,52.596423101424456,1.6000355805444648,0,20.544564030366708,1484.589,1781.5068
16,51.34042319783331,1.601479072342422,1,20.017825939487647,1344.92,2017.38
17,54.00492604719628,1.5901727021830705,0,21.357223279896072,1485.354,1782.4248
16,54.01680519191677,1.590208818038138,1,21.3609507953122,1368.697,1779.3061
14,47.958242517282514,1.607262575640343,1,18.56477091743813,1322.834,2248.8178000000003
15,49.27825196427992,1.595873347182999,1,19.34899670262267,1328.87,1594.6439999999998
15,48.52106889933114,1.6187471239491504,1,18.517073056153865,1325.489,1988.2335
15,53.11326296673994,1.6217834742684651,0,20.19376236655498,1502.543,1953.3059
14,52.96842520277795,1.5974703249823397,0,20.75637280712219,1495.203,1794.2436
16,51.53725669519894,1.6227829749733114,0,19.57043198085204,1474.652,1769.5824
15,52.729455238378,1.6186730701942336,1,20.12495888001187,1365.877,1639.0523999999998
15,48.58893637543447,1.5926249666675838,0,19.15624368759889,1425.981,2424.1677
15,52.9667806144864,1.5951235340734875,1,20.816846110142208,1364.152,2591.8888
16,52.97525525023418,1.5880316778997563,0,21.00655014186567,1476.977,2806.2563
15,52.11021360601937,1.5925993487776409,1,20.54517220567045,1355.5,1626.6
15,51.23326429665772,1.5896299648876806,0,20.27495720065504,1460.711,2775.3509
16,51.79946133848998,1.6063454961149022,1,20.074619563304587,1350.154,1620.1848
16,51.31317503423911,1.6231096287609046,0,19.477498495989472,1471.745,2207.6175
17,49.45879397362785,1.6174156469560976,0,18.90602560576268,1436.693,2155.0395
15,49.465788481459775,1.6016870514440298,1,19.281890262443813,1331.658,1997.487
16,52.10986231812118,1.605349674280376,0,20.219976065399507,1473.78,2800.182
17,51.21830698794681,1.6146567374617844,0,19.645577536999763,1459.419,1751.3028000000002
17,47.78615687087568,1.6217963822477957,0,18.16809741509007,1415.969,1699.1628
16,52.75855009321119,1.6073115741935595,1,20.421738354940526,1359.525,1631.43
17,53.480968766608754,1.5965653808462414,0,20.98098385429121,1481.372,2222.058
15,49.51076435392772,1.6140555588762977,0,19.004772330696014,1449.325,2753.7175
16,48.1587121998935,1.6088355235573382,1,18.605938065158867,1315.626,1578.7512
14,52.131396216825735,1.6016617358670948,1,20.32159332650159,1361.944,1770.5272
14,49.79561607485572,1.603846389604092,1,19.35822655276487,1339.892,1607.8704
14,51.89029691722119,1.6020620853336882,0,20.21750088665909,1482.728,1779.2736
17,52.16491091052612,1.6220451953638912,1,19.826797376359504,1351.631,2027.4465
15,49.2486943783242,1.5901787354792294,1,19.47613778404473,1327.618,1991.427
14,50.596484716572206,1.6238276749307472,0,19.188475273630186,1475.886,2213.829
17,51.02329237042062,1.6080962447769755,1,19.730786773276925,1338.3,2007.45
14,50.54136067373448,1.608138030776309,1,19.543407359390184,1347.781,1752.1153
16,50.72099889549063,1.595954450270337,0,19.913464019949707,1450.055,2755.1045
16,48.7295979529783,1.593020157166814,1,19.202168923993725,1318.418,1582.1015999999995
15,52.07396407432379,1.5964037832789306,1,20.43314149745433,1355.799,2033.6985
16,52.581097396133295,1.5989396218366818,1,20.566742793236312,1356.398,2034.597
14,50.47095942256007,1.6093255192717644,1,19.48739393696149,1347.307,2020.9605
15,50.26676339583798,1.6150224268175668,0,19.27186778695219,1460.166,2190.249
16,52.17215784675072,1.5904802919167638,1,20.62444238545444,1351.034,1621.2408
17,50.9257820706156,1.6024524260223634,0,19.83204126090242,1449.309,2753.6871
16,53.73258293348767,1.6229188334485805,1,20.400655279563296,1371.529,2605.9051
16,47.62716589873127,1.5980348331423224,0,18.6501468576849,1408.71,1831.323
14,53.18114899875104,1.6038617067076706,0,20.67396988524892,1501.313,1801.5756
16,54.06686536462864,1.5902942844037833,0,21.37844904823564,1493.063,1791.6756
16,53.7447224108141,1.5980742072401757,1,21.044661274670823,1367.422,1777.6486
16,47.67814980147863,1.592026560761801,0,18.81129853363236,1406.404,1828.3252
17,54.35036307514862,1.620248680783042,0,20.703277180135792,1505.124,2558.7108
17,53.50340793769911,1.6175420542871013,1,20.44891568643622,1363.715,2045.5725
16,47.66809757557638,1.6181085546549792,0,18.20591504377758,1419.307,2412.8219
16,51.16539377912125,1.6079703270678458,0,19.78883651307858,1462.151,2193.2265
16,53.80013879004535,1.5988919148567615,0,21.044818434447848,1493.708,2240.562
16,48.190515069168455,1.6045085647991122,0,18.7187777879947,1419.664,2413.4288
15,49.19873655438118,1.591247868155078,1,19.430245162922677,1327.32,1990.98
16,49.74920507206495,1.6203997394363483,1,18.947059385430848,1332.86,1999.29
16,54.0407119485238,1.6167634428390565,1,20.674170835194428,1373.441,1785.4733
16,52.65012297117564,1.5911891735310817,1,20.79484844405637,1355.743,2033.6145
16,52.96019660314943,1.610749809114514,1,20.41236904528368,1362.045,1770.6585000000002
14,54.12522477481668,1.6146138924862776,0,20.761672834220715,1519.623,1975.5099
15,47.94482038560586,1.6251848625071812,1,18.15248802586658,1321.052,1585.2623999999998
16,53.515847658548566,1.6200324799634636,1,20.390832878400776,1368.958,2601.0202
16,52.67220216354605,1.6032865816326527,1,20.49081160524134,1358.012,2037.018
15,49.726926408230064,1.6204358349200452,0,18.937730812349784,1455.477,2183.2155
16,53.23621115504377,1.6158681225614762,1,20.38897119018593,1365.565,1775.2345
16,51.16066259933997,1.5935500659098227,1,20.146737844429644,1341.846,1610.2152
15,52.82855341706262,1.5924836954748949,1,20.831413019714912,1362.376,2588.5144
15,50.52846609096342,1.5901408021379273,0,19.983196156304725,1451.31,2757.489
16,49.35646449089913,1.5972217281842125,1,19.3469996373394,1325.15,1987.725
15,52.59652936788781,1.6194461129526887,0,20.05506550681021,1494.296,2839.1624
15,52.609214931116696,1.6123492874528325,0,20.23688021282887,1490.921,2236.3815
17,49.92498523971853,1.6104343474574707,0,19.250051506060792,1439.589,2447.3013
17,50.46476637460403,1.5965180419586469,0,19.798879181800437,1440.026,2160.039
16,48.66584589612911,1.6068430162201028,0,18.84852532507305,1427.344,2426.4848
17,52.646032699646696,1.6139736334518116,0,20.210300825378216,1478.637,2809.4103
17,53.4936408152299,1.611959467065627,0,20.58704068833332,1489.243,2233.8645
14,51.7887348120094,1.6061443151017034,1,20.07549080376962,1359.416,2582.8904
16,51.0133148653628,1.6100195218166633,0,19.679826310353665,1461.092,1753.3104
17,49.27769537999379,1.5923880844929064,0,19.43356826146552,1421.698,2416.8866000000003
15,51.77157038704399,1.5885342161240217,1,20.51625985863317,1351.558,2027.337
16,51.975482479941554,1.5911736780109806,1,20.52879026849371,1349.264,1619.1167999999998
16,51.243292377962085,1.5913109865022586,0,20.236104012557128,1454.889,2764.2890999999995
14,50.87047956771215,1.6000398371233469,1,19.87029159974781,1349.563,2564.1697
17,54.37376488381889,1.6207203629903573,1,20.70013737097508,1372.611,1647.1332
14,48.514034463639724,1.5915203135812692,1,19.15327393273629,1325.493,1590.5916
15,51.10156931487873,1.624839673627554,0,19.355892795302477,1476.511,2214.7665
16,52.71289923370293,1.5966512921242604,0,20.67743906636061,1477.692,2216.538
15,51.0636955538945,1.6028255132908449,1,19.876492472543703,1347.192,2559.6648
14,48.028571231888655,1.61791208426149,1,18.34804639996632,1325.319,1722.9147
14,51.76729442919685,1.6106361376365368,0,19.955406979949974,1485.33,2822.127
16,50.1779108714808,1.595026135096961,0,19.723181382830973,1442.15,2163.2250000000004
16,53.01235152127568,1.602084630716331,1,20.654094552083627,1361.073,2041.6095
16,53.870439242424254,1.6004919512257811,1,21.03020604637512,1369.04,1642.848
16,51.35708585316165,1.6080995297113705,1,19.85978409675705,1346.205,2019.3075
15,51.31541789603644,1.6210609103982498,0,19.527614950426845,1477.552,2807.3488
16,49.17456479045247,1.6160796929783836,0,18.828467745819214,1438.931,2446.1827
16,52.988270591292114,1.5942280783885074,0,20.8486931592995,1480.253,2220.3795
14,53.817103035802,1.5880133611562948,0,21.340864668145837,1502.101,1802.5212
17,53.01432705085662,1.5939965380468728,1,20.86500558538637,1355.017,1626.0204
14,51.928878319425216,1.6236399857286328,1,19.698332564528023,1363.736,1772.8568000000002
17,48.82426788224828,1.598879353490711,1,19.09872392018762,1315.622,2236.5574
14,51.627749799873285,1.6243671915885332,0,19.56657348712444,1490.284,1788.3408000000002
17,54.05527652376709,1.5876640904252912,1,21.444743162966947,1363.934,2591.4746
15,51.739958289468575,1.6070482203899092,1,20.03402714349206,1354.402,1760.7226
14,47.695595200190816,1.6104217962400402,0,18.390731041849307,1429.441,2430.0497
16,47.62947945045779,1.601501666219703,1,18.570390891561075,1309.298,1571.1576
16,52.31915352123057,1.604700805020527,0,20.31760757581517,1476.323,1771.5876
15,54.03951973002849,1.5970498083366218,0,21.187248415509643,1502.866,2554.8722
16,51.0634364897207,1.6129895642490526,1,19.626683704151983,1344.217,1613.0604
17,51.74920210991458,1.5889397377913947,1,20.496929397017336,1342.012,1610.4144
16,54.00479195478503,1.6227685892803108,1,20.507801812476465,1374.117,1786.3521
16,48.587431954179735,1.6102756065193464,1,18.73801220086517,1319.986,1583.9832
17,48.22888465255863,1.596994726633326,0,18.910379928113464,1409.633,1832.5229
16,48.04543654969325,1.6064942763381127,0,18.616317562804305,1418.67,1844.271
15,52.646104451439655,1.5982256358424876,1,20.610572530270524,1361.601,1770.0813000000005
17,53.7330049472017,1.6233461855839155,0,20.390075732880124,1498.215,1797.858
17,49.504420144633016,1.5876917333236718,0,19.638649123509648,1422.456,1849.1928
15,51.87830790298606,1.593077310422821,1,20.441468785496376,1353.355,1624.026
15,51.56209937048828,1.5949943282667969,0,20.268065791996207,1467.898,2201.847
14,51.39993370144736,1.606402176253629,0,19.91837897518308,1478.18,2217.27
16,54.39287305105441,1.6181823149170718,1,20.77242014421826,1377.063,2616.4197
14,49.58575245100948,1.6035644768979676,1,19.28341971582624,1337.829,2006.7435
16,49.290733631415,1.6191967222606205,1,18.80035500609532,1328.254,1593.9047999999998
16,52.90627913302389,1.6023568948984552,0,20.60576355007672,1483.194,2224.791
14,51.66014346664257,1.590835292355692,1,20.412921884057017,1355.579,1626.6948
15,54.3339692366568,1.5929047127508378,0,21.41370612167631,1504.828,1805.7936
16,54.19776045112024,1.6191311323488835,0,20.67365641629216,1509.275,2565.7675
16,50.7561229672706,1.60090807312869,0,19.804124663215696,1453.013,2179.5195
15,54.30717687436194,1.6011101683731808,1,21.18433304697186,1378.038,1791.4494
15,54.15122670253944,1.5889476864042429,1,21.44811360381207,1374.473,2611.4987
17,50.83705144267309,1.6181211602698014,0,19.41593364153906,1455.928,2183.8920000000003
15,51.78892256303979,1.6243235473319382,0,19.628711664054517,1485.67,2228.505
16,50.41374571499621,1.592083141477968,0,19.88920752374169,1443.91,2165.865
16,50.61112690601044,1.6024723367623832,0,19.70901523528346,1451.809,2177.7135
15,53.5688331616831,1.6079236695262271,0,20.719598239814506,1501.855,2553.1535
17,53.59721801455434,1.61679544763557,0,20.503693099951217,1493.08,2239.62
16,53.54483709335826,1.6198276185309963,0,20.407039378195336,1500.678,2551.1526000000003
15,51.81236806901621,1.608452009362161,0,20.02706128758238,1478.055,1773.666
16,52.28369593153861,1.603550600518964,0,20.332975750354244,1475.262,2802.9978
16,52.03587275029352,1.6007289902575392,0,20.308003156809388,1470.456,1764.5471999999995
14,50.219401954415225,1.6216105720631395,0,19.097582833492663,1469.611,2204.4165000000003
15,48.56933258705922,1.589770407502229,1,19.2173419702738,1321.027,2245.7459
14,51.13362749188282,1.5939094371509577,0,20.127012638531752,1468.285,2202.4275
17,48.39280633036141,1.5881002424773851,1,19.18779119466273,1309.648,1964.472
17,53.67057219278655,1.6009991133309376,1,20.93890866956041,1362.507,1771.2591000000002
15,49.04512080497656,1.5955388087110485,0,19.265534582068238,1433.688,2437.2696
15,50.42736597329503,1.6225832943089715,0,19.15368246170381,1466.147,2785.6793
15,54.12299298279519,1.5953993377915532,1,21.263903369641323,1375.299,1787.8887
16,48.39033457058751,1.603017643367691,0,18.831374491164475,1421.656,1848.1528
15,54.00713794099234,1.6085558852503588,0,20.872710755649383,1508.176,1960.6288
16,54.18174887766671,1.603986025172598,1,21.05968441017654,1372.622,2607.9818
16,48.424097784729504,1.6218243736455829,1,18.41000438770518,1320.381,2508.7239
14,53.10483869369696,1.6210663038279882,1,20.20842826761064,1374.588,1786.9644
17,48.408473513241866,1.598584444927278,1,18.943063826366654,1311.581,1967.3715
17,52.92220671881451,1.6254122867577363,1,20.03137992999728,1359.473,2582.9987
17,53.60222445297877,1.5971649202099207,0,21.012769048861102,1483.333,2818.3327
15,47.74630173604789,1.6010761971644274,0,18.62583435126395,1418.662,1844.2606
15,52.47954395783764,1.5893243635224212,1,20.776145136771937,1358.489,1766.0357
15,48.26070782412728,1.616833824166701,1,18.4613270124694,1322.665,2513.0635
15,53.4447191952204,1.620998810143926,0,20.339459482832297,1506.692,1958.6996
14,52.25300907592125,1.605848398787087,1,20.26292882989993,1363.823,2591.2637
15,51.99301734905072,1.619465188233725,1,19.82447924882333,1358.942,1630.7304
16,53.70459275019218,1.5881108451414634,0,21.293634956020764,1487.008,2230.512
14,52.86744095229013,1.623418961879221,0,20.0598213193017,1506.793,2862.9066999999995
16,51.96239233035301,1.5988887532098883,1,20.32603374905672,1350.45,2025.675
15,51.59307150281193,1.5963302508225097,1,20.24631065097616,1351.17,1621.404
15,54.281841884076655,1.6146922635349223,1,20.819727779725252,1380.103,1794.1339
15,52.489222622738005,1.592364215224892,1,20.70071386315922,1359.098,2038.647
14,48.044241003311946,1.61283272024783,0,18.46982096543533,1435.422,2440.2174
16,52.0369699849017,1.5950679050048175,1,20.45284124888212,1350.516,2565.9804
14,51.33670094282147,1.602802751709248,0,19.98332710624997,1475.514,2803.4765999999995
16,48.10905829249681,1.605613525470974,0,18.661425701810916,1419.101,2412.4717
14,48.17826199857671,1.5962309341176009,1,18.908613428409065,1323.071,2249.2207
14,52.26854080165262,1.61067174939084,0,20.147737929573932,1492.215,2835.2085
16,53.58220037793752,1.6015011711082288,1,20.89132681215313,1366.444,1639.7328
14,48.63234810083935,1.6115744238677678,1,18.72511554306108,1330.038,1995.057
16,48.08554384371518,1.593955774608287,1,18.926137780340717,1312.394,2231.0698
17,54.22191145725576,1.5890886836422096,0,21.472299374202212,1487.785,1785.342
14,52.12304472816199,1.5955656573711177,0,20.47389240402731,1482.669,1779.2028
17,51.440907263607855,1.6211683156359964,0,19.57277506747261,1465.725,1758.87
16,52.76993636605941,1.613828663912263,0,20.261505914372982,1487.062,2825.4178
16,49.37280835510757,1.613290291850333,0,18.969801657276196,1440.253,2160.3795
17,52.74414214437366,1.5910347133605265,0,20.836027535127503,1468.512,2202.768
17,49.011253557003606,1.591301248037926,1,19.354903207762387,1316.129,2237.4193
16,53.01475183732365,1.596727360676904,0,20.793863963115506,1481.866,2222.799
15,53.16172756849678,1.615853874758398,0,20.360803731168662,1500.243,2550.4131
17,48.65032722923464,1.6158829022017611,1,18.632279673821632,1316.843,2238.6331
17,53.46398962898581,1.6217250781593289,0,20.32857323181284,1493.719,2838.0661
17,53.87028351357039,1.6084333112515166,0,20.82299253121422,1492.64,1791.168
14,52.60499298036559,1.5973167056176527,1,20.617922338478227,1365.752,2048.628
16,54.0789072219458,1.6127797328745086,0,20.79111558345133,1504.471,1805.3652
15,51.054639841510514,1.6251025590705062,0,19.33186120732482,1476.0,2214.0
16,53.97411713282964,1.598045771509619,1,21.135236827907143,1369.619,1643.5428
15,54.2102634047195,1.6089813746038504,1,20.940135323483613,1378.445,2619.0455
15,54.34593795140366,1.5996745770930605,1,21.2375201031402,1378.166,1791.6158
16,48.64023401856318,1.6216594900536123,1,18.49593625148899,1322.428,2512.6132
16,49.0000763927218,1.5924863283500523,1,19.321699878373103,1320.923,1981.3845
14,52.35310082713568,1.610240480237105,0,20.19114413812313,1493.158,2239.737
14,51.73153355639717,1.5985517831194231,1,20.244261311151327,1357.577,2579.3963
14,51.1239219363048,1.5932161081269205,1,20.1407104386032,1350.836,1756.0868
15,48.48443736424056,1.590748212615552,1,19.16017504238723,1320.378,2244.6426
16,47.89403637689247,1.5911212034564184,1,18.917986588797056,1310.073,1572.0876
15,54.359336001718496,1.5900968807624558,1,21.499431287293916,1376.666,2615.6654
16,51.304229759212674,1.6163426948981408,0,19.6375038108604,1468.239,1761.8868
16,54.00616451290074,1.6219845993240176,0,20.528153309047276,1508.077,1960.5001
15,48.4273210583133,1.6053381541002372,1,18.791324386633143,1322.31,1983.465
17,48.58702321626535,1.6101206511823225,1,18.74146134237101,1315.256,1578.3072
17,51.12716073672416,1.5960610688307149,1,20.07024466508093,1337.251,1604.7012
15,52.90098109512719,1.6196848665598045,0,20.16520668374927,1498.586,2247.879
15,50.179941034452845,1.6255144168669031,1,18.991028929043004,1342.565,2013.8475
17,52.66245211105786,1.5969950340240444,0,20.648758543145124,1470.373,2205.5595000000003
15,50.92148620025841,1.619497745992507,0,19.415133214004683,1471.373,2207.0595000000003
15,48.28161580257114,1.6231158741404828,0,18.32663563765856,1437.016,2442.9272
15,53.1653985982597,1.6073325067249669,1,20.578684947394656,1368.134,2599.4546
15,53.44926535241317,1.5977943168187356,1,20.93630305522761,1369.238,1643.0856
15,48.54568949510824,1.6058305456215498,1,18.8257048015958,1323.53,1588.236
16,53.71113435138366,1.5928140654016192,0,21.170648442611533,1489.45,1787.34
16,52.60748502182366,1.5961682322558304,1,20.648581119097997,1356.18,1627.416
16,50.31573517896468,1.6107833334110622,0,19.39231102282625,1451.917,2177.8755
15,53.07896435905613,1.625571530821178,0,20.08677760270468,1503.968,2556.7456
16,52.77360878394697,1.5903304182423172,1,20.866137347867973,1356.783,2035.1745
17,49.67857054980792,1.5916159926513285,1,19.61067319326037,1322.589,1983.8835
15,51.49798455369328,1.5940281763788378,0,20.267409620799,1466.536,2199.804
16,51.25430196743884,1.6066957542660434,0,19.854686365939507,1462.732,2194.098
17,53.42216491546205,1.620942660040994,0,20.33228456321625,1492.755,2836.2345
16,52.80960079974535,1.6255676575416436,0,19.984937054342595,1493.475,2837.6024999999995
15,52.236841049822,1.5939930228843064,1,20.55909879495464,1356.952,2578.2088
14,53.76865666316632,1.5895995951940556,0,21.279121746261257,1502.23,1952.899
16,52.8286733343513,1.620131138643545,0,20.12655137700517,1491.018,2236.527
15,49.26062752328162,1.589317231408942,0,19.5019822064362,1433.529,2436.9993
16,53.22791367736242,1.603947148737726,1,20.689944999781783,1363.459,2590.5721
16,51.70097141406011,1.597256862034783,1,20.265119916549654,1347.663,1617.1956
15,51.54623836692924,1.608888935763927,1,19.91337386884091,1352.855,2029.2825
16,48.862278168058864,1.6075982664507322,1,18.90682713084801,1322.17,1983.255
16,51.52659901026021,1.6173378900167454,1,19.69835481530304,1349.403,1619.2836
15,51.36628051963583,1.6189176573186224,1,19.59876021274393,1352.832,1623.3984
16,53.79502411001763,1.613173944281232,0,20.67186732759264,1500.779,1800.9348
15,51.09587562638844,1.596667971772737,0,20.042718121866457,1462.347,2193.5205
14,49.844878080823904,1.619229277933289,1,19.01095099247976,1342.98,1611.576
16,50.67509581097513,1.6091228133561226,0,19.571143184307363,1456.01,2184.015
14,47.67242431540708,1.6010435567166283,0,18.597773048087102,1424.434,2421.5378
15,52.37785287875777,1.5977858586332037,1,20.516843480666523,1358.951,2038.4265
16,54.312655194992686,1.6038319039159477,0,21.1146233178909,1503.199,1803.8388
15,53.81376405529982,1.5971404531063238,0,21.096341672220905,1499.819,2249.7285
15,52.58730832991815,1.6205485285559156,0,20.024277742464967,1494.72,2839.968
15,47.71224526349014,1.6221864330745477,0,18.131274142099763,1428.751,1714.5012
16,53.11554153350866,1.6013246664938214,0,20.71394537649552,1485.545,2228.3175
15,52.97017654199997,1.602288708227888,1,20.63240604753517,1365.403,1775.0239
17,50.93066968878605,1.601642420463813,1,19.85401113372601,1336.314,1603.5768
15,50.5926880932215,1.6055130195049194,0,19.62727879963905,1459.876,2773.7644
17,52.84380887594546,1.6009098239593784,1,20.618656989919625,1354.555,1625.466
14,53.766789842082346,1.6215925059026035,0,20.447049593812885,1518.201,1973.6613
14,54.16767131230736,1.6202220767773805,1,20.6343633885018,1384.647,2353.8999
16,51.47077871103878,1.6019008779678785,0,20.05808465881245,1463.3,1755.9599999999998
16,52.17422801660776,1.614873890297819,1,20.00685415449932,1355.201,1626.2412
16,51.38436954231536,1.5994025275816652,0,20.08701835076799,1460.867,1753.0404
16,51.85064957731213,1.616381219679066,1,19.8457085839754,1352.351,1622.8212
15,51.496906687994965,1.588364384276942,0,20.41177920631648,1463.69,1756.428
16,51.46333984586418,1.6140568391106271,1,19.754239676507375,1348.238,2022.357
15,51.91289311799946,1.603914739398552,0,20.17960569917532,1477.164,1772.5968
16,53.02259230266122,1.5963423234305554,1,20.80697285203141,1360.195,1632.234
17,47.65840148269832,1.5892748900735396,1,18.86867603745793,1302.797,1563.3564
15,49.49391968285615,1.6126694694571362,0,19.03097860533821,1448.401,2751.9619
16,49.42084159354447,1.6124626648371327,1,19.007753942777263,1328.359,1992.5385
15,48.86273376907609,1.6211206839345709,1,18.59289716184205,1329.173,1595.0076
15,51.18491955533113,1.6242093265468005,1,19.402514877820533,1351.991,1622.3891999999998
14,52.045077576500255,1.588716795081791,0,20.61990626976629,1478.176,1773.8112
15,52.09512103872186,1.5950908037264266,1,20.47510931305375,1355.779,2033.6685
16,50.20881453753142,1.615613414646393,0,19.235570282649835,1452.867,2179.3005
15,48.44197773097227,1.615847737349539,0,18.553292728374156,1435.579,2440.4843
16,52.37670106216056,1.5943648474038798,1,20.6045303590703,1353.658,2571.9502
14,51.59277040075003,1.590573269281811,0,20.39301740565264,1472.908,2209.362
14,54.33745770856096,1.614739158382176,0,20.83984865075921,1522.593,1979.3709
14,52.96045234278422,1.6081959035857785,0,20.477351386147188,1500.456,2550.7752
14,54.3768138441896,1.590243853296612,0,21.50236876658591,1510.884,1813.0608
15,52.69298661352143,1.6046175391121136,0,20.464905570911075,1488.203,2827.5857
16,53.52679311843997,1.6161326511686818,1,20.49355094893,1368.4,1778.92
14,48.66471946149965,1.6025311478524404,0,18.94965314851149,1438.772,2158.158
15,53.95491495570756,1.62015304155135,0,20.555068643648134,1513.259,2875.1921
17,50.93502094148456,1.6120785564800368,1,19.599459136393392,1338.13,1605.756
17,48.10587277466827,1.604235353572251,0,18.69226513382833,1411.568,2399.6656
14,53.753535677205065,1.594757269507796,0,21.135759305597936,1504.602,1805.5224
16,52.04848492225282,1.6023180920182385,1,20.272654521284416,1351.86,2568.534
16,51.39472930507832,1.588423716673923,1,20.36975742714087,1343.221,1611.8652
16,48.2090053942728,1.5989911813985136,1,18.85541234966089,1314.435,2234.5395
16,52.84503310978408,1.6127098677510812,1,20.318502080492134,1361.273,2041.9095
15,53.650740068114494,1.605407973570017,1,20.81636459004757,1372.466,1784.2058
15,51.24332253461598,1.5955840013421825,0,20.127875377388172,1463.826,1756.5912
16,52.1511143624447,1.6054037520423894,0,20.2346196583297,1474.372,2801.3068
16,51.55815480893179,1.5910916082178557,1,20.36605891871732,1345.244,1614.2928
16,52.1298634380775,1.6190956628739934,1,19.885731370111763,1355.493,2575.4367
15,53.08538519245976,1.6191515682284616,1,20.248831356743448,1369.375,1643.25
16,50.0220973124182,1.6240503869911065,1,18.965438920515474,1336.101,2004.1515
15,52.48281737226624,1.6158537508221469,0,20.10078597090492,1490.941,2832.7879
16,51.58054312756475,1.605387980178842,0,20.01363139359983,1466.547,2199.8205
16,53.24720871291043,1.6191200058509707,1,20.311349000623498,1366.224,1639.4688
15,54.08015965464727,1.5925080270844851,1,21.324296127377707,1374.396,1786.7148
16,53.32371154546876,1.6141016085758235,0,20.46720925612939,1494.786,1793.7432
15,48.2477692897045,1.5889053878888515,1,19.110901027220173,1317.793,1976.6895
16,47.9321768135069,1.6234814091884393,1,18.185804292399705,1315.941,2500.2879
14,49.73139619684753,1.5913328219291194,1,19.638513488767877,1337.148,2005.722
15,51.56133390457364,1.5911011723829949,1,20.367069841183067,1349.976,2564.9544
16,53.17898596118757,1.6193582318331925,0,20.27935720984608,1495.431,1794.5172
16,48.22693029750664,1.6116050142658818,1,18.568310915329334,1316.751,2238.4767
15,51.71843120878482,1.6091955435693623,0,19.97228250447355,1477.14,2215.71
14,49.77991421860179,1.5894483630016532,0,19.7043129780316,1447.509,2171.2635
17,51.62647871255963,1.617722645943689,0,19.72715123241244,1466.544,2199.8160000000003
17,50.39618548242058,1.6203796719681778,0,19.193938248204848,1451.018,2176.527
16,51.06418600653467,1.6105282084161645,1,19.687009080076947,1343.806,2015.709
17,49.86584363275983,1.5916140628751712,0,19.684647193195296,1429.369,2429.9273
17,52.00422559145709,1.6135437033896411,0,19.974557529810088,1469.63,1763.556
15,54.21335396820564,1.6183072083121988,1,20.700666994622008,1380.06,1794.078
14,50.750540229301855,1.625219829613919,1,19.21394062884679,1352.693,2029.0395
16,53.69035247292069,1.617093815437184,0,20.531743155430483,1501.305,2852.4795
